datetime,NDVI,label1,label2,label3
2013-01-01,0.4804,0.0,0.0,0.0
2013-01-17,0.4556,0.0,0.0,0.0
2013-02-02,0.4718,0.0,0.0,0.0
2013-02-18,0.4747,0.0,0.0,0.0
2013-03-06,0.471,0.0,0.0,0.0
2013-03-22,0.4908,0.0,0.0,0.0
2013-04-07,0.458,0.0,0.0,0.0
2013-04-23,0.4314,0.0,0.0,0.0
2013-05-09,0.4661,0.0,0.0,0.0
2013-05-25,0.41,0.0,0.0,0.0
2013-06-10,0.397,0.0,0.0,0.0
2013-06-26,0.3674,0.0,0.0,0.0
2013-07-12,0.3723,0.0,0.0,0.0
2013-07-28,0.3586,0.0,0.0,0.0
2013-08-13,0.3759,0.0,0.0,0.0
2013-08-29,0.4118,0.0,0.0,0.0
2013-09-14,0.4122,0.0,0.0,0.0
2013-09-30,0.4375,0.0,0.0,0.0
2013-10-16,0.5066,0.0,0.0,0.0
2013-11-01,0.5196000000000001,0.0,0.0,0.0
2013-11-17,0.5385,0.0,0.0,0.0
2013-12-03,0.541,0.0,0.0,0.0
2013-12-19,0.5271,0.0,0.0,0.0
2014-01-01,0.5507000000000001,0.0,0.0,0.0
2014-01-17,0.5218,0.0,0.0,0.0
2014-02-02,0.4881,0.0,0.0,0.0
2014-02-18,0.5057,0.0,0.0,0.0
2014-03-06,0.4883,0.0,0.0,0.0
2014-03-22,0.5445,0.0,0.0,0.0
2014-04-07,0.4753,0.0,0.0,0.0
2014-04-23,0.4661,0.0,0.0,0.0
2014-05-09,0.4121,0.0,0.0,0.0
2014-05-25,0.411,0.0,0.0,0.0
2014-06-10,0.3937,0.0,0.0,0.0
2014-06-26,0.407,0.0,0.0,0.0
2014-07-12,0.4308,0.0,0.0,0.0
2014-07-28,0.3966,0.0,0.0,0.0
2014-08-13,0.3867,0.0,0.0,0.0
2014-08-29,0.3782,0.0,0.0,0.0
2014-09-14,0.4137,0.0,0.0,0.0
2014-09-30,0.4491,0.0,0.0,0.0
2014-10-16,0.4471,0.0,0.0,0.0
2014-11-01,0.4871,0.0,0.0,0.0
2014-11-17,0.521,0.0,0.0,0.0
2014-12-03,0.5173,0.0,0.0,0.0
2014-12-19,0.6219,0.0,0.0,0.0
2015-01-01,0.5066,0.0,0.0,0.0
2015-01-17,0.5605,0.0,0.0,0.0
2015-02-02,0.5327000000000001,0.0,0.0,0.0
2015-02-18,0.5038,0.0,0.0,0.0
2015-03-06,0.4786,0.0,0.0,0.0
2015-03-22,0.4565,0.0,0.0,0.0
2015-04-07,0.4873,0.0,0.0,0.0
2015-04-23,0.4551,0.0,0.0,0.0
2015-05-09,0.4218,0.0,0.0,0.0
2015-05-25,0.3708,0.0,0.0,0.0
2015-06-10,0.3701,0.0,0.0,0.0
2015-06-26,0.3659,0.0,0.0,0.0
2015-07-12,0.3455,0.0,0.0,0.0
2015-07-28,0.3633,0.0,0.0,0.0
2015-08-13,0.3776,0.0,0.0,0.0
2015-08-29,0.3843,0.0,0.0,0.0
2015-09-14,0.3866,0.0,0.0,0.0
2015-09-30,0.3939,0.0,0.0,0.0
2015-10-16,0.4814,0.0,0.0,0.0
2015-11-01,0.461,0.0,0.0,0.0
2015-11-17,0.5029,0.0,0.0,0.0
2015-12-03,0.504,0.0,0.0,0.0
2015-12-19,0.5114000000000001,0.0,0.0,0.0
2016-01-01,0.555,0.0,0.0,0.0
2016-01-17,0.5114000000000001,0.0,0.0,0.0
2016-02-02,0.5151,0.0,0.0,0.0
2016-02-18,0.478,0.0,0.0,0.0
2016-03-05,0.4819,0.0,0.0,0.0
2016-03-21,0.4535,0.0,0.0,0.0
2016-04-06,0.513,0.0,0.0,0.0
2016-04-22,0.4409,0.0,0.0,0.0
2016-05-08,0.4404,0.0,0.0,0.0
2016-05-24,0.4239,0.0,0.0,0.0
2016-06-09,0.3895,0.0,0.0,0.0
2016-06-25,0.3759,0.0,0.0,0.0
2016-07-11,0.3826,0.0,0.0,0.0
2016-07-27,0.3766,0.0,0.0,0.0
2016-08-12,0.3851,0.0,0.0,0.0
2016-08-28,0.4145,0.0,0.0,0.0
2016-09-13,0.4528,0.0,0.0,0.0
2016-09-29,0.4429,0.0,0.0,0.0
2016-10-15,0.4466,0.0,0.0,0.0
2016-10-31,0.526,0.0,0.0,0.0
2016-11-16,0.5506,0.0,0.0,0.0
2016-12-02,0.5814,0.0,0.0,0.0
2016-12-18,0.5826,0.0,0.0,0.0
2017-01-01,0.5728,0.0,0.0,0.0
2017-01-17,0.5587,0.0,0.0,0.0
2017-02-02,0.5417000000000001,0.0,0.0,0.0
2017-02-18,0.5797,0.0,0.0,0.0
2017-03-06,0.4692,0.0,0.0,0.0
2017-03-22,0.5323,0.0,0.0,0.0
2017-04-07,0.5229,0.0,0.0,0.0
2017-04-23,0.4409,0.0,0.0,0.0
2017-05-09,0.4693,0.0,0.0,0.0
2017-05-25,0.4712,0.0,0.0,0.0
2017-06-10,0.4189,0.0,0.0,0.0
2017-06-26,0.1916,0.0,0.0,0.0
2017-07-12,0.2,1.0,0.0,0.0
2017-07-28,0.1682,0.0,0.0,0.0
2017-08-13,0.1758,0.0,0.0,0.0
2017-08-29,0.2061,0.0,0.0,0.0
2017-09-14,0.1949,0.0,0.0,0.0
2017-09-30,0.1564,0.0,0.0,0.0
2017-10-16,0.2252,0.0,0.0,0.0
2017-11-01,0.2428,0.0,0.0,0.0
2017-11-17,0.1846,0.0,0.0,0.0
2017-12-03,0.2706,0.0,0.0,0.0
2017-12-19,0.3084,0.0,0.0,0.0
2018-01-01,0.1932,0.0,0.0,0.0
2018-01-17,0.2719,0.0,0.0,0.0
2018-02-02,0.2535,0.0,0.0,0.0
2018-02-18,0.2565,0.0,0.0,0.0
2018-03-06,0.3809,0.0,0.0,0.0
2018-03-22,0.3456,0.0,0.0,0.0
2018-04-07,0.3095,0.0,0.0,0.0
2018-04-23,0.3406,0.0,0.0,0.0
2018-05-09,0.3071,0.0,0.0,0.0
2018-05-25,0.2667,0.0,0.0,0.0
2018-06-10,0.214,0.0,0.0,0.0
2018-06-26,0.2413,0.0,0.0,0.0
2018-07-12,0.2102,0.0,0.0,0.0
2018-07-28,0.2293,0.0,0.0,0.0
2018-08-13,0.2264,0.0,0.0,0.0
2018-08-29,0.2473,0.0,0.0,0.0
2018-09-14,0.2527,0.0,0.0,0.0
2018-09-30,0.2579,0.0,0.0,0.0
2018-10-16,0.3166,0.0,0.0,0.0
2018-11-01,0.3138,0.0,0.0,0.0
2018-11-17,0.4132,0.0,0.0,0.0
2018-12-03,0.4099,0.0,0.0,0.0
2018-12-19,0.3993,0.0,0.0,0.0
